datetime,open,high,low,close,volume,hold
2025-12-30 22:00:00,98520.0,99470.0,98520.0,98950.0,56108,219729
2025-12-30 23:00:00,98940.0,99040.0,98260.0,98570.0,17642,217986
2025-12-31 00:00:00,98570.0,98960.0,98480.0,98900.0,2544,217138
2025-12-31 01:00:00,98900.0,99220.0,98720.0,99220.0,9298,216646
2025-12-31 10:00:00,98550.0,99340.0,98350.0,98920.0,22638,217405
2025-12-31 11:15:00,98910.0,99790.0,98320.0,99260.0,7079,216062
2025-12-31 14:15:00,99250.0,99320.0,97750.0,98220.0,57697,212478
2025-12-31 15:00:00,98210.0,98560.0,97880.0,98240.0,21178,208246
2026-01-05 10:00:00,99400.0,100880.0,99200.0,100740.0,77892,214006
2026-01-05 11:15:00,100730.0,101150.0,100370.0,100690.0,3375,213472
2026-01-05 14:15:00,100700.0,100870.0,100260.0,100800.0,22749,214202
2026-01-05 15:00:00,100810.0,101350.0,100770.0,101350.0,2119,216315
2026-01-05 22:00:00,100890.0,102810.0,100780.0,102600.0,70105,221161
2026-01-05 23:00:00,102620.0,102670.0,102050.0,102410.0,14609,220694
2026-01-06 00:00:00,102420.0,102650.0,102240.0,102620.0,1300,220318
2026-01-06 01:00:00,102620.0,102700.0,102390.0,102590.0,6295,219650
2026-01-06 10:00:00,102840.0,104440.0,102650.0,103930.0,27845,223262
2026-01-06 11:15:00,103950.0,104200.0,103200.0,103850.0,31853,221852
2026-01-06 14:15:00,103850.0,104820.0,103720.0,104590.0,4139,222827
2026-01-06 15:00:00,104560.0,105480.0,104540.0,105320.0,149,223636
2026-01-06 22:00:00,104460.0,105490.0,103720.0,104610.0,96615,223071
2026-01-06 23:00:00,104620.0,105080.0,104300.0,104960.0,17764,222640
2026-01-07 00:00:00,104960.0,105160.0,104380.0,104790.0,1994,221718
2026-01-07 01:00:00,104790.0,104890.0,104550.0,104600.0,9364,220479
2026-01-07 10:00:00,104860.0,105010.0,103270.0,103330.0,500,218540
2026-01-07 11:15:00,103330.0,104180.0,103010.0,103760.0,3737,218330
2026-01-07 14:15:00,103850.0,104050.0,102710.0,103360.0,2872,216924
2026-01-07 15:00:00,103350.0,103930.0,102980.0,103410.0,2297,215868
2026-01-07 22:00:00,103100.0,103560.0,102400.0,103110.0,54577,213092
2026-01-07 23:00:00,103110.0,103270.0,101350.0,101750.0,41014,212114
2026-01-08 00:00:00,101730.0,102080.0,101410.0,101550.0,3446,211204
2026-01-08 01:00:00,101540.0,102130.0,101400.0,102030.0,11894,210091
2026-01-08 10:00:00,101740.0,102950.0,101520.0,102760.0,21050,210407
2026-01-08 11:15:00,102760.0,102800.0,101480.0,101780.0,9385,209802
2026-01-08 14:15:00,101710.0,101980.0,100220.0,100270.0,55649,204770
2026-01-08 15:00:00,100210.0,101500.0,100040.0,101220.0,20813,204090
2026-01-08 22:00:00,101690.0,101970.0,100330.0,100480.0,39719,202451
2026-01-08 23:00:00,100480.0,100500.0,98850.0,99350.0,25005,196863
2026-01-09 00:00:00,99350.0,100570.0,99150.0,100410.0,1911,198410
2026-01-09 01:00:00,100410.0,100670.0,100290.0,100340.0,9178,197572
2026-01-09 10:00:00,100230.0,100440.0,99120.0,100280.0,20310,198035
2026-01-09 11:15:00,100300.0,101580.0,100280.0,100970.0,41599,202985
2026-01-09 14:15:00,100970.0,101810.0,100780.0,101440.0,6028,205143
2026-01-09 15:00:00,101430.0,101950.0,101300.0,101580.0,5629,206491
2026-01-09 22:00:00,102190.0,102860.0,101800.0,101960.0,52767,209082
2026-01-09 23:00:00,101970.0,102430.0,101700.0,102210.0,32,208770
2026-01-10 01:00:00,102560.0,102600.0,102110.0,102450.0,35,208328
2026-01-12 00:00:00,102200.0,102760.0,101900.0,102560.0,12,209671
2026-01-12 10:00:00,103020.0,104090.0,103020.0,103530.0,15157,212196
2026-01-12 11:15:00,103520.0,103630.0,103140.0,103430.0,17961,213707
2026-01-12 14:15:00,103440.0,103900.0,103320.0,103690.0,4425,215412
2026-01-12 15:00:00,103690.0,104000.0,103510.0,103980.0,194,216003
2026-01-12 22:00:00,104640.0,104980.0,104400.0,104650.0,41769,218218
2026-01-12 23:00:00,104670.0,104700.0,101980.0,102720.0,27505,214465
2026-01-13 00:00:00,102720.0,103470.0,102670.0,103210.0,700,216143
2026-01-13 01:00:00,103210.0,103770.0,103190.0,103540.0,7973,216139
2026-01-13 10:00:00,102990.0,103540.0,102310.0,102410.0,12687,216983
2026-01-13 11:15:00,102380.0,103940.0,102350.0,103840.0,2160,221107
2026-01-13 14:15:00,103740.0,103990.0,102650.0,102790.0,36211,221449
2026-01-13 15:00:00,102790.0,102910.0,102290.0,102480.0,8399,220162
2026-01-13 22:00:00,103720.0,103990.0,103390.0,103770.0,54419,224514
2026-01-13 23:00:00,103770.0,104610.0,103420.0,103860.0,22677,228373
2026-01-14 00:00:00,103860.0,103860.0,102880.0,103680.0,1251,228296
2026-01-14 01:00:00,103680.0,103690.0,103310.0,103580.0,7581,227212
2026-01-14 10:00:00,103540.0,104520.0,103490.0,104440.0,21728,233153
2026-01-14 11:15:00,104450.0,105650.0,104330.0,105240.0,17933,243340
2026-01-14 14:15:00,105230.0,105490.0,103560.0,104590.0,87112,240920
2026-01-14 15:00:00,104590.0,104640.0,103820.0,104120.0,6921,241222
2026-01-14 22:00:00,104350.0,104660.0,103290.0,103980.0,73490,241238
2026-01-14 23:00:00,103980.0,104360.0,103580.0,104020.0,21458,241419
2026-01-15 00:00:00,104020.0,104050.0,103450.0,103920.0,1441,241101
2026-01-15 01:00:00,103920.0,104150.0,103650.0,103660.0,9978,240679
2026-01-15 10:00:00,104000.0,104100.0,102530.0,102890.0,40592,239458
2026-01-15 11:15:00,102880.0,103340.0,102540.0,102600.0,6917,238215
2026-01-15 14:15:00,102580.0,102620.0,101090.0,102350.0,76092,235391
2026-01-15 15:00:00,102340.0,103000.0,102150.0,102810.0,5313,235877
2026-01-15 22:00:00,103040.0,103160.0,101220.0,101680.0,74177,234427
2026-01-15 23:00:00,101670.0,102330.0,101560.0,102200.0,15644,232987
